UNITID,INSTNM,ADDR,CITY,STABBR,ZIP,FIPS,OBEREG,CHFNM,CHFTITLE,GENTELE,EIN,OPEID,OPEFLAG,WEBADDR,ADMINURL,FAIDURL,APPLURL,SECTOR,ICLEVEL,CONTROL,HLOFFER,UGOFFER,GROFFER,HDEGOFR1,DEGGRANT,HBCU,HOSPITAL,MEDICAL,TRIBAL,LOCALE,OPENPUBL,ACT,NEWID,DEATHYR,CLOSEDAT,CYACTIVE,POSTSEC,PSEFLAG,PSET4FLG,RPTMTH,IALIAS,INSTCAT,CCBASIC,CCIPUG,CCIPGRAD,CCUGPROF,CCENRPRF,CCSIZSET,CARNEGIE,TENURSYS,LANDGRNT,INSTSIZE,CBSA,CBSATYPE,CSA,NECTA,F1SYSTYP,F1SYSNAM,FAXTELE,COUNTYCD,COUNTYNM,CNGDSTCD,LONGITUD,LATITUDE,DFRCGID 
434982,"University of Phoenix-Oklahoma City Campus","6501 N. Broadway, Suite 100","Oklahoma City","OK","73116-8244",40, 6,"William Pepicello, PhD","President","4058428007","-1","02098896",1,"www.phoenix.edu"," ","faw.phoenix.edu","myapply.phoenix.edu",3,1,3,7,1,1,20,1,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,3," ",2,22,13,10,9,3,6,-3,2,2,1,36420,1,416,-2,1,"University of Phoenix","4058413386",40109,"Oklahoma County",4005,-97.514507,35.538035,232
434991,"University of Phoenix-Tulsa Campus","14002 East 21st St., Suite 1000","Tulsa","OK","74134-1412",40, 6,"William Pepicello, PhD","President","9186224877","-1","52098869",1,"www.phoenix.edu"," ","faw.phoenix.edu","myapply.phoenix.edu",3,1,3,7,1,1,20,1,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,3," ",2,20,16,10,9,3,6,-3,2,2,1,46140,1,538,-2,1,"University of Phoenix","9186224981",40143,"Tulsa County",4001,-95.819420,36.133397,179
435000,"Louisiana State University Health Sciences Center-Shreveport","1501 Kings Hwy","Shreveport","LA","71103",22, 5,"Robert A. Barish, M.D., M.B.A.","Chancellor","3186755408","720702002","00806700",1,"www.lsuhscshreveport.edu"," ","sh-aux.lsuhsc.edu/financialaid/"," ",1,1,1,9,1,1,11,1,2,1,1,2,12,1,"A ",-2,-2,"-2",1,1,1,1,1,"LSUHSC-S|LSU Health Sciences Center-Shreveport|LSU Health Sciences Center - Shreveport|LSU Health Sciences Center in Shreveport|LSU Health Sciences Center at Shreveport|Louisiana State University Health Sciences Center at Shreveport|Louisiana State University Health Sciences Center in Shreveport",2,25,-2,-2,-2,6,-2,-3,1,2,1,43340,1,508,-2,1,"Louisiana State University System"," ",22017,"Caddo Parish",2204,-93.760767,32.481735,212
436003,"Central Career Institute LLC","126 Corporate Blvd","South Plainfield","NJ","07080-2408",34, 2,"Laurence B. Lederer","CEO","9084128600","263250069","03324300",1,"www.centralcareer.edu","www.centralcareer.edu","www.centralcareer.edu"," ",9,3,3,1,1,2,0,2,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2,"Central Career School",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,35620,1,408,-2,1,"Central Career School, Inc.","9084623801",34023,"Middlesex County",3407,-74.419503,40.546231,71
436012,"Franklin Career Institute","91 N Franklin St","Hempstead","NY","11550-3003",36, 2,"Randy Rock","President","5164814444","113408254","03328300",1,"www.franklincareer.edu"," "," "," ",8,3,2,2,1,2,0,2,2,2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,35620,1,408,-2,2,"-2","5164818694",36059,"Nassau County",3604,-73.625174,40.702803,17
436021,"Montessori Institute of Milwaukee","3195 S Superior St Ste L428","Milwaukee","WI","53207-3074",55, 3,"Paula Ambos","President of BOARD","4144815050","391631340","03309300",1,"www.montessori6-12ami.org"," "," "," ",2,1,2,6,2,1,0,2,2,2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,1," ",5,-3,-3,-3,-3,-3,-3,-3,2,2,1,33340,1,376,-2,2,"-2","4144815164",55079,"Milwaukee County",5504,-87.870777,42.986830,15
436030,"New Creations Academy of Hair Design","3930 Bexley Pl","Suitland","MD","20746",24, 2,"Carla Robinson","Owner","3018999100","760830292","03327300",5," "," "," ","Newcreationsacademy.com",9,3,3,2,1,2,0,2,2,-2,-1,2,21,1,"A ",-2,-2,"-2",1,1,1,2,-1," ",6,-3,-3,-3,-3,-3,-3,-3,-1,2,-1,47900,1,548,-2,-1,"-1","3018992317",24033,"Prince George's County",2404,-76.939443,38.835057,-1
436067,"Pryor Beauty College","330 W Graham","Pryor","OK","74361",40, 6,"Debbie Ailey","CEO","9188252795","731537565","03329400",1," "," "," "," ",9,3,3,2,1,2,0,2,2,-2,2,2,32,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,-2,-2,-2,-2,2,"-2"," ",40097,"Mayes County",4002,-95.322894,36.309250,53
436094,"Argosy University-Phoenix","2233 West Dunlap Avenue","Phoenix","AZ","85021", 4, 6,"Bart Lerner, EdD","Campus President","6022162600","362855674","02179907",1,"www.argosy.edu/phoenix/","www.argosy.edu/admissions","www.argosy.edu/admissions/scholarships-financial-aid","www.argosy.edu/admissions",3,1,3,9,1,1,11,1,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,26,-2,-2,-2,6,-2,59,2,2,1,38060,1,-2,-2,1,"Education Management Corporation","6022162601",4013,"Maricopa County",403,-112.106998,33.567555,216
436100,"Mr Leons School of Hair Design-Lewiston","205 10th St","Lewiston","ID","83501",16, 7,"Lisa Salisbury","Owner","2088822923","182029129","02275801",1,"mrleons.com","mrleons.com","mrleons.com/Financial%20Aid.htm"," ",6,2,3,4,1,2,0,2,2,-2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,30300,1,-2,-2,2,"-2","2088835353",16069,"Nez Perce County",1601,-117.021166,46.418407,57
436182,"Vatterott College-Saint Joseph","3131 Frederick Ave.","Saint Joseph","MO","64506",29, 4,"Adrienne Faulkner","Director","8163645399","430918652","02609202",1,"www.vatterott-college.edu"," "," "," ",6,2,3,3,1,2,40,1,2,-2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,3,"Vatterott Educational Centers",4,10,1,-1,4,1,1,40,2,2,1,41140,1,-2,-2,1,"Vatterott Educational Centers Inc","8163641593",29021,"Buchanan County",2906,-94.817508,39.776972,127
436191,"Vatterott College-Sunset Hills","12900 Maurer Industrial Dr","Sunset Hills","MO","63127-1516",29, 4,"Leslie Williams","Campus Director","3148434200","430918652","02599705",1,"www.vatterott-college.edu/sunset_hills.asp"," "," ","www.vatterott-college.edu/sunset_hills.asp",3,1,3,5,1,2,30,1,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,3,"Vatterott Educational Centers",3,23,2,-1,9,2,9,40,2,2,1,41180,1,476,-2,1,"Vatterott Educational Centers Inc","3148431709",29189,"St. Louis County",2902,-90.417693,38.521539,200
436225,"Anthem College-Orlando","3710 Maguire Blvd","Orlando","FL","32803",12, 5,"David Champlain","Campus President","4078937400","860434628","03076402",1,"www.anthem.edu"," "," "," ",6,2,3,3,1,2,40,1,2,-2,2,2,12,1,"A ",-2,-2,"-2",1,1,1,1,2," ",4,10,1,-1,4,1,2,-3,2,2,1,36740,1,422,-2,1,"High-Tech Institute Inc","4078951804",12095,"Orange County",1208,-81.337648,28.560214,129
436261,"Southwest Acupuncture College-Boulder","6620 Gunpark Dr","Boulder","CO","80301", 8, 7,"Valerie Hobbs","Campus Director","3035819955","850351753","02622002",1,"www.acupuncturecollege.edu","www.acupuncturecollege.edu/admissions_requirements.html","www.acupuncturecollege.edu/financial_aid.html","www.acupuncturecollege.edu/application_form.html",3,1,3,7,2,1,20,1,2,-2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,1," ",1,26,-2,-2,-2,7,-2,-3,2,2,1,14500,1,216,-2,2,"-2","3035819944",8013,"Boulder County",802,-105.199917,40.069947,217
436270,"Utah College of Massage Therapy Inc-Utah Valley","135 S State St.  Ste 12","Lindon","UT","84042",49, 7,"Stephen Lazarus","COO","8017960300","870507722","03030601",1,"www.steinered.com"," "," "," ",9,3,3,1,1,2,0,2,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2,"Steiner Education Group, Inc.",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,39340,1,-2,-2,1,"Steiner Education Group"," ",49049,"Utah County",4903,-111.715127,40.335842,68
436289,"Valley Beauty School","1047 Avery St","Parkersburg","WV","26101",54, 5,"Robert Bhavnani","Owner","3044222226","311247003","03024301",1," "," "," "," ",6,2,3,4,1,2,0,2,2,-2,-2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,37620,1,-2,-2,2,"-2","7403733704",54107,"Wood County",5401,-81.553501,39.269067,44
436304,"River Parishes Community College","7384 John Leblanc Blvd","Sorrento","LA","70778",22, 5,"Dr. Joe Ben Welch","Chancellor","2256758270","712424618","03789400",1,"www.rpcc.edu","www.rpcc.edu/admissions.cfm","www.rpcc.edu/financialAid.cfm","www.rpcc.edu/applyOnline.cfm",4,2,1,3,1,2,40,1,2,2,2,2,41,1,"A ",-2,-2,"-2",1,1,1,1,1," ",4,4,1,-1,1,1,2,-3,2,2,2,12940,1,132,-2,1,"Louisiana Community and Technical College System","2256755478",22005,"Ascension Parish",2203,-90.872153,30.176869,105
436429,"Los Angeles Film School","6363 Sunset Blvd","Hollywood","CA","90028-7318", 6, 8,"Diana Derycz - Kessler","CEO","8779523456","954725724","04037300",1,"www.lafilm.com","www.lafilm.com","www.lafilm.com","www.lafilm.com",6,2,3,3,1,2,40,1,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,2,"LA Film School",4,10,0,-1,4,3,2,-3,2,2,2,31100,1,348,-2,2,"-2","3234868307",6037,"Los Angeles County",631,-118.328251,34.098048,138
436438,"Argosy University-Orange County","601 South Lewis Street","Orange","CA","92868", 6, 8,"James Cox","Campus President","7146203700","362855674","02179916",1,"www.argosy.edu/orangecounty","www.argosy.edu/admissions","www.argosy.edu/admissions/scholarships-financial-aid/","www.argosy.edu/admissions",3,1,3,9,1,1,11,1,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,17,7,18,5,6,6,-3,2,2,1,31100,1,348,-2,1,"Education Management Corporation","7146203800",6059,"Orange County",647,-117.897468,33.779113,156
436465,"John Dewey College","Industrial Park Corujo 2446 Rd #2","Bayamon","PR","00959-0000",72, 9,"Jaime Mátir","Director","7877781200","660498051","03112102",1,"www.johndeweycollegepr.com"," "," ","jdc.edu",8,3,2,2,1,2,0,2,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,1," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,2,41980,1,490,-2,2,"-2","7877788451",72021,"Bayamón Municipio",7298,-66.190694,18.407351,245
436483,"National American University-Bloomington","7801 Metro Parkway, Suite 200","Bloomington","MN","55425",27, 4,"Dr. Jerry Gallentine","University President","9523563600","460276203","00405715",1,"www.national.edu"," "," "," ",3,1,3,5,1,2,30,1,2,-2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,1," ",3,22,15,-1,5,2,6,-3,2,2,1,33460,1,378,-2,1,"DLORAH Inc","9523563605",27053,"Hennepin County",2703,-93.229105,44.861386,233
436526,"A.B.I. School of Barbering & Cosmetology of Chelsea Inc.","252 West 29th Street","New York","NY","10001-5271",36, 2,"Feliks Maryanovskiy","Chief Administrator","2122902289","133858724","03342400",1,"www.abi.edu"," "," "," ",9,3,3,2,1,2,0,2,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,35620,1,408,-2,2,"-2","2122902318",36061,"New York County",3608,-73.995210,40.748818,37
436553,"Century College","Calle Progreso #125","Aguadilla","PR","00603",72, 9,"Anna Sanfilippo","President","7877243017","660517327","03336300",1,"www.centurycolle.edu","www.centurycollege.edu","www.centurycollege.edu","www.centurycollege.edu",9,3,3,2,1,2,0,2,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,1," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,10380,1,-2,-2,2,"-2","7877258633",72071,"Isabela Municipio",7298,-67.048470,18.462711,247
436562,"Connecticut Training Centers Inc","1137 Main Street","East Hartford","CT","06108", 9, 1,"William Mangini","Director of Financial Aid","8609132005","22-323566","03381300",1,"www.cttraining.org"," "," "," ",8,3,2,1,1,2,0,2,2,2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,25540,1,278,73450,2,"-2","8602918294",9003,"Hartford County",901,-72.641299,41.773354,17
436599,"FINE Mortuary College LLC","150 Kerry Place","Norwood","MA","02062",25, 1,"Louis Misantone","President & Manager","781762121122","043315938","03316400",1,"www.FINE-NE.COM"," "," ","www.fine-ne.com",6,2,3,3,1,2,40,1,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,1," ",4,10,1,-1,1,1,1,-3,2,2,1,14460,1,148,71650,2,"-2","7817627177",25021,"Norfolk County",2509,-71.192543,42.181012,119
436614,"International Baptist College","2211 W Germann Road","Chandler","AZ","85286", 4, 6,"David W. Brock","President","4802457903","860257221","03347300",1,"www.ibconline.edu/ibc/index.jsp","www.ibconline.edu/ibc/admissions/apply_process.jsp","www.ibconline.edu/ibc/finances/index.jsp","www.ibconline.edu/ibc/resources/forms/application_undergrad.pdf",2,1,2,9,1,1,14,1,2,2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,24,-2,-2,-2,3,-2,51,2,2,1,38060,1,-2,-2,1,"Tri-City Baptist Ministries","4802457908",4013,"Maricopa County",406,-111.885255,33.275930,208
436632,"The Medical Arts School","6541 Meridien Drive, Suite 113","Raleigh","NC","27616-3211",37, 5,"Michael Davis","President","9198726386300","581643360","03361300",1,"www.medicalartsschool.com"," "," "," ",9,3,3,2,1,2,0,2,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,39580,1,450,-2,1,"LTT Enterprises Inc","9198558940",37183,"Wake County",3713,-78.592046,35.870022,67
436641,"Fortis College-Foley","914 North McKenzie St","Foley","AL","36535", 1, 5,"Pamela Milstead","School Director","2519701460","631171690","03361400",1,"www.fortis.edu/foley.php"," "," "," ",9,3,3,2,1,2,0,2,2,-2,2,2,41,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,19300,2,380,-2,1,"Education Affiliates Inc","2519701660",1003,"Baldwin County",101,-87.683555,30.416512,69
436650,"Medical Training College","10525 Plaza Americana Drive","Baton Rouge","LA","70816-5820",22, 5,"Billy L. Clark","President","2259265820","721325650","03356300",1,"www.mtcbr.com"," "," "," ",9,3,3,1,1,2,0,2,2,-2,2,2,12,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,12940,1,132,-2,2,"-2","2259289795",22033,"East Baton Rouge Parish",2206,-91.069809,30.426951,65
436702,"Professional Training Centers","13926 SW 47th Street","Miami","FL","33175",12, 5,"Marc Mattia","CEO","3052204120","650484026","03348400",1,"www.ptcmatt.com/","www.ptcmatt.com/","www.ptcmatt.com/","www.ptcmatt.com/",6,2,3,4,1,2,40,1,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2," ",4,10,0,-1,4,3,1,-3,2,2,1,33100,1,-2,-2,2,"-2","3052202889",12086,"Miami-Dade County",1225,-80.419490,25.723289,133
436775,"Toni & Guy Hairdressing Academy-Carrollton","2810 E Trinity Mills Rd Ste 145","Carrollton","TX","75006",48, 6,"Kent Movchan","Director","972416839615","562545414","03371300",1,"www.toniguy.com","www.toniguy.com","www.toniguy.com"," ",9,3,3,2,1,2,0,2,2,-2,2,2,12,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,19100,1,206,-2,2,"-2","9724166001",48113,"Dallas County",4824,-96.853615,32.987014,25
436784,"Universal Career Community College Inc","Avenue Fernandez Juncos 1902","Santurce","PR","00902",72, 9,"Richard D'costa Ofrey","CEO & President","7877287299","660368810","03326300",1,"www.universalcareer.org"," "," "," ",6,2,3,3,1,2,40,1,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,1,"UCCC",4,-3,-3,-3,-3,-3,-3,-3,1,2,2,41980,1,490,-2,2,"-2","7877274421",72127,"San Juan Municipio",7298,-66.063216,18.441002,246
436818,"University of Connecticut-Tri-Campus","55 West Main Street, Suite 500","Waterbury","CT","06702", 9, 1,"Philip E. Austin","President","8604862000","-1","00141701",1,"www.uconn.edu","www.admissions.uconn.edu/","financialaid.uconn.edu/","www.admissions.uconn.edu/apply/survey.php",1,1,1,5,1,2,30,1,2,-2,-2,2,22,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,12,0,-1,10,3,9,-3,-2,2,2,35300,1,408,78700,2,"-2"," ",9009,"New Haven County",905,-73.041546,41.556047,143
436827,"University of Connecticut-Avery Point","1084 Shennecossett Rd","Groton","CT","06340-6097", 9, 1,"Philip E. Austin","President","8604862000","-1","00141705",1,"www.uconn.edu","www.admissions.uconn.edu/","financialaid.uconn.edu/","www.admissions.uconn.edu/apply/survey.php",1,1,1,5,1,2,30,1,2,-2,-2,2,22,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,12,0,-1,10,3,6,-3,-2,2,1,35980,1,-2,76450,2,"-2"," ",9011,"New London County",902,-72.064541,41.319937,143
436836,"University of Connecticut-Stamford","One University Place","Stamford","CT","06901-2315", 9, 1,"Philip E. Austin","President","8604862000","-1","00141702",1,"www.uconn.edu","www.admissions.uconn.edu/","financialaid.uconn.edu/","www.admissions.uconn.edu/apply/survey.php",1,1,1,5,1,2,30,1,2,-2,-2,2,12,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,12,0,-1,7,3,6,-3,-2,2,2,14860,1,408,71950,2,"-2"," ",9001,"Fairfield County",904,-73.538040,41.054710,143
436854,"Capri Institute of Hair Design-Succasunna","45 Sunset St Rte 10 East","Succasunna","NJ","07876",34, 2,"Bridget Damiano","Director","8002322774","-1","02183601",1,"www.capriinstitute.com"," "," "," ",9,3,3,2,1,2,0,2,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,35620,1,408,-2,1,"Capri Training Centers Inc"," ",34027,"Morris County",3411,-74.632422,40.866090,52
437042,"ITT Technical Institute-Saint Rose","140 James Drive East","Saint Rose","LA","70087",22, 5,"William Wells","Director","5044630338","362061311","10732922",1,"www.itt-tech.edu"," "," "," ",3,1,3,5,1,2,30,1,2,-2,2,2,41,1,"A ",-2,-2,"-2",1,1,1,1,1," ",3,28,-2,-2,-2,2,-2,-3,2,2,1,35380,1,406,-2,1,"ITT Educational Services Inc","5044630979",22089,"St. Charles Parish",2201,-90.282513,29.979795,221
437051,"ITT Technical Institute-Richmond","300 Gateway Centre Pky","Richmond","VA","23235-5139",51, 5,"Elaine Bartoli","Director","8043304992","362061311","10732904",1,"www.itt-tech.edu"," "," "," ",3,1,3,5,1,2,30,1,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,1," ",3,28,-2,-2,-2,2,-2,-3,2,2,1,40060,1,-2,-2,1,"ITT Educational Services Inc","8043304993",51041,"Chesterfield County",5107,-77.556709,37.499511,220
437060,"Vatterott College-Oklahoma City","4621 NW 23","Oklahoma City","OK","73127",40, 6,"David Gordon","Director","4059450088","430091865","02069301",5,"vatterott-college.edu"," "," "," ",6,2,3,3,1,2,40,1,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,2,3,"Vatterott Educational Centers",4,10,1,-1,4,1,1,-3,2,2,1,36420,1,416,-2,1,"Vatterott Educational Centers Inc","4059450788",40109,"Oklahoma County",4005,-97.604663,35.494514,239
437103,"Baton Rouge Community College","201 Community College Drive","Baton Rouge","LA","70806",22, 5,"Myrtle E. B. Dorsey","Chancellor","2252168000","721334786","03730300",1,"www.mybrcc.edu"," "," "," ",4,2,1,3,1,2,40,1,2,2,2,2,12,1,"A ",-2,-2,"-2",1,1,1,1,1,"BRCC",4,6,1,-1,2,1,4,-3,1,2,3,12940,1,132,-2,1,"Louisiana Community and Technical College System","2252168100",22033,"East Baton Rouge Parish",2206,-91.135557,30.449255,97
437219,"ITT Technical Institute-Lathrop","16916 S. Harlan Rd","Lathrop","CA","95330", 6, 8,"Andrew Bossaler","Director","2098580077","362061311","00732986",1,"www.itt-tech.edu"," "," "," ",3,1,3,5,1,2,30,1,2,-2,2,2,41,1,"A ",-2,-2,"-2",1,1,1,1,1," ",3,28,-2,-2,-2,2,-2,40,2,2,1,44700,1,-2,-2,1,"ITT Educational Services Inc","2098580277",6077,"San Joaquin County",618,-121.294411,37.809830,220
437237,"International Yacht Restoration School","449 Thames St","Newport","RI","02840",44, 1,"Rhonda Landers","VP Finance","4018485777","050470320","03732300",1,"www.iyrs.org"," "," "," ",5,2,2,4,1,2,0,2,2,2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,39300,1,148,77200,2,"-2","4018420669",44005,"Newport County",4401,-71.314477,41.481170,20
437316,"Linfield College-Nursing & Health Sciences","2255 NW Northrup St","Portland","OR","97210-2932",41, 8,"Thomas L. Hellie","President","5034138481","930391586","00319801",1,"www.linfield.edu/portland/","www.linfield.edu/linfield-admission.html","www.linfield.edu/linfield-financial-aid.html","www.linfield.edu/linfield-admission.html",2,1,2,5,1,2,30,1,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,1,"Linfield Nursing|Linfeld College Nursing|Lynfield Nursing|Lynnfield Nursing|Linfeild Nursing|Linfield College Nursing|Good Samaritan Nursing|Linfield School of Nursing|Linfeld School of Nursing|Lynfield School of Nursing|Lynnfield School of Nursing|Linfeild School of Nursing|Portland Campus|Good Sam Nursing|Linfield|LC|Lindfield|Lynfield|Linnfield|Lynnfield|Linfeld|Lindfield College|Lynfield College|Linnfield College|Lynnfield College|Linfeld College|Linfield University|Lindfield University|Lynfield University|Lynnfield University|Linfeld University|Linfeild|Linfeild College|Linfeild University|Wildcats|Linfield College Portland |School of Nursing and Health Sciences | Linfield Health Sciences |Linfield-Good Samaritan School of Nursing",2,26,-2,-2,-2,2,-2,-3,1,2,1,38900,1,-2,-2,2,"-2","5034136283",41051,"Multnomah County",4101,-122.697744,45.531277,214
437325,"Linfield College-Adult Degree Program","900 SE Baker Street","McMinnville","OR","97128-6894",41, 8,"Thomas L. Hellie","President","8004524176","930391586","00319802",1,"www.linfield.edu/dce/","www.linfield.edu/linfield-admission.html","www.linfield.edu/linfield-financial-aid.html","www.linfield.edu/linfield-admission.html",2,1,2,6,1,1,30,1,2,-2,2,2,32,1,"A ",-2,-2,"-2",1,1,1,1,1,"Linfield ADP|Linfield DCE|ADP|DCE|Adult Degree Program|Adult Degree Programs|Online Accredited Degrees|Linfield Adult Degree Program|Adult Degree|Adultdegree|Adultdegree Linfield|Degree Completion Program|Bachelors Degrees for Adults|RN to BSN|RN-BSN|RNtoBSN|Linfield Accounting|Online Accounting|Division of Continuing Education|Linfield Nursing|Linfeld Nursing|Lynfield Nursing|Lynnfield Nursing|Linfeild Nursing|Linfield College Nursing|Linfield School of Nursing|Linfeld School of Nursing|Lynfield School of Nursing|Lynnfield School of Nursing|Linfeild School of Nursing|Linfield|LC|Lindfield|Lynfield|Linnfield|Lynnfield|Linfeld|Lindfield College|Lynfield College|Linnfield College|Lynnfield College|Linfeld College|Linfield University|Lindfield University|Lynfield University|Lynnfield University|Linfeld University|Linfeild|Linfeild College|Linfeild University|adultdegree.linfield.edu|Accredited Online College Degrees",2,22,12,-1,5,3,6,-3,1,2,1,38900,1,-2,-2,2,"-2","5038832369",41071,"Yamhill County",4101,-123.200981,45.203012,197
437501,"Academy of Massage Therapy","321 Main Street, 2nd Floor","Hackensack","NJ","07601",34, 2,"Arilanna Sukhdeo","Director of Financial Aid","2015683220","223367481","03389300",1,"www.academyofmassage.com"," "," "," ",9,3,3,2,1,2,0,2,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,35620,1,408,-2,2,"-2","2015685181",34003,"Bergen County",3409,-74.040593,40.888452,69
437510,"Remington College-San Diego Campus","123 Camino de La Reina Ste 100 N","San Diego","CA","92108", 6, 8,"Rick Hoke","Campus President","6196868600","752599043","03394300",1,"www.remingtoncollege.edu/"," "," "," ",3,1,3,5,1,2,30,1,2,-2,-2,2,11,1,"D ",-2,2010,"4/2010",3,1,3,9,-2," ",-2,32,-2,-2,-2,2,-2,-3,-2,2,-2,41740,1,-2,-2,-2,"-2","6196868684",6073,"San Diego County",653,-117.163556,32.766008,-2
437529,"Star Career Academy-Syosset","125 Michael Drive","Syosset","NY","11791-5311",36, 2,"David Hammond","Executive Director","516364434413","352240184","03380300",1,"www.starcareeracademy.com/","www.starcareeracademy.com/","www.starcareeracademy.com/financial-aid.php"," ",9,3,3,2,1,2,0,2,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,35620,1,408,-2,1,"Quad Venture Partners LP","5163641894",36059,"Nassau County",3602,-73.519398,40.805436,76
437556,"Midwest Technical Institute-Springfield","2731 Farmers Market Road","Springfield","IL","62707",17, 3,"Kathy Steinberg","President","2175278324","371347328","03368300",1,"midwesttech.edu","www.midwesttech.edu/admissions_index.html","www.midwesttech.edu/aid_index.html","www.midwesttech.edu/apply_index.html",9,3,3,1,1,2,0,2,2,-2,2,2,12,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,44100,1,-2,-2,2,"-2","2175278354",17167,"Sangamon County",1718,-89.594437,39.840302,76
437565,"Oklahoma Health Academy-Tulsa","2865 E Skelly Drive Suite 224","Tulsa","OK","74105",40, 6,"Stephanie Thrasher","Executive Director","9187489900","-1","03396300",1,"www.oha.edu"," "," "," ",9,3,3,2,1,2,0,2,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,46140,1,538,-2,2,"-2","9187489937",40143,"Tulsa County",4001,-95.946262,36.090945,68
437583,"Oklahoma Health Academy-Moore","1939 N. Moore Avenue","Moore","OK","73160",40, 6,"Michael Pugliese","President","4059122777","-1","03396400",1,"www.oha.edu"," "," "," ",9,3,3,2,1,2,0,2,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,36420,1,416,-2,1,"ACCSCT","4059122770",40027,"Cleveland County",4004,-97.496248,35.355636,38
437608,"Advanced Barber College and Hair Design","2818 S International","Weslaco","TX","78596",48, 6,"Jaime Garza","Office Administrator","9569690341","742499648","03412300",1," "," "," "," ",9,3,3,2,1,2,0,2,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,32580,1,-2,-2,1,"Advanced Barber College & Hair Design Inc","9569732367",48215,"Hidalgo County",4815,-97.957828,26.131317,42
